transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,age_group,revenue_per_item
299,2024-07-25,CUST299,Male,61,Home,2,500,1000,2024,7,50+,500.0
300,2024-01-31,CUST300,Female,19,Clothing,4,50,200,2024,1,18-25,50.0
301,2024-03-26,CUST301,Male,30,Clothing,4,30,120,2024,3,26-35,30.0
302,2024-07-14,CUST302,Male,57,Electronics,2,300,600,2024,7,50+,300.0
303,2024-01-02,CUST303,Male,19,Accessories,3,30,90,2024,1,18-25,30.0
304,2024-07-19,CUST304,Female,37,Books,2,30,60,2024,7,36-50,30.0
305,2024-05-16,CUST305,Female,18,Beauty,1,30,30,2024,5,,30.0
306,2024-08-21,CUST306,Male,54,Sports,1,50,50,2024,8,50+,50.0
307,2024-05-27,CUST307,Female,26,Books,2,25,50,2024,5,26-35,25.0
308,2024-08-05,CUST308,Female,34,Clothing,4,300,1200,2024,8,26-35,300.0
309,2024-12-23,CUST309,Female,26,Beauty,1,25,25,2024,12,26-35,25.0
310,2024-10-12,CUST310,Female,28,Accessories,1,25,25,2024,10,26-35,25.0
311,2024-12-05,CUST311,Female,32,Home,4,25,100,2024,12,26-35,25.0
312,2024-09-07,CUST312,Male,41,Electronics,4,30,120,2024,9,36-50,30.0
313,2024-03-21,CUST313,Female,55,Beauty,3,500,1500,2024,3,50+,500.0
314,2024-04-08,CUST314,Male,52,Beauty,4,30,120,2024,4,50+,30.0
315,2024-06-01,CUST315,Male,47,Sports,2,30,60,2024,6,36-50,30.0
316,2024-04-22,CUST316,Female,48,Home,2,25,50,2024,4,36-50,25.0
317,2024-01-30,CUST317,Male,22,Sports,3,30,90,2024,1,18-25,30.0
318,2024-10-24,CUST318,Male,61,Electronics,1,25,25,2024,10,50+,25.0
319,2024-10-05,CUST319,Male,31,Home,1,500,500,2024,10,26-35,500.0
320,2024-02-01,CUST320,Female,28,Clothing,4,300,1200,2024,2,26-35,300.0
321,2024-06-10,CUST321,Female,26,Home,2,25,50,2024,6,26-35,25.0
322,2024-01-30,CUST322,Male,51,Beauty,1,500,500,2024,1,50+,500.0
323,2024-01-26,CUST323,Female,29,Books,3,300,900,2024,1,26-35,300.0
324,2024-10-27,CUST324,Female,52,Accessories,3,50,150,2024,10,50+,50.0
325,2024-09-02,CUST325,Female,52,Accessories,2,25,50,2024,9,50+,25.0
326,2024-09-15,CUST326,Female,18,Beauty,3,25,75,2024,9,,25.0
327,2024-09-29,CUST327,Male,57,Beauty,3,50,150,2024,9,50+,50.0
328,2024-03-22,CUST328,Male,39,Electronics,2,50,100,2024,3,36-50,50.0
329,2024-01-30,CUST329,Female,46,Clothing,4,25,100,2024,1,36-50,25.0
330,2024-09-18,CUST330,Female,25,Accessories,4,50,200,2024,9,18-25,50.0
331,2024-02-11,CUST331,Male,28,Books,3,30,90,2024,2,26-35,30.0
332,2024-04-06,CUST332,Male,58,Beauty,4,300,1200,2024,4,50+,300.0
333,2024-02-05,CUST333,Female,54,Sports,4,300,1200,2024,2,50+,300.0
334,2024-11-01,CUST334,Male,31,Sports,3,300,900,2024,11,26-35,300.0
335,2024-02-04,CUST335,Female,47,Accessories,4,30,120,2024,2,36-50,30.0
336,2024-12-12,CUST336,Female,52,Home,3,50,150,2024,12,50+,50.0
337,2024-05-01,CUST337,Male,38,Books,1,500,500,2024,5,36-50,500.0
338,2024-07-26,CUST338,Male,54,Sports,2,50,100,2024,7,50+,50.0
339,2024-03-03,CUST339,Female,22,Beauty,2,25,50,2024,3,18-25,25.0
340,2024-10-19,CUST340,Female,36,Sports,4,300,1200,2024,10,36-50,300.0
341,2024-05-07,CUST341,Male,31,Accessories,4,50,200,2024,5,26-35,50.0
342,2024-10-24,CUST342,Female,43,Clothing,4,500,2000,2024,10,36-50,500.0
343,2024-11-01,CUST343,Male,21,Clothing,2,25,50,2024,11,18-25,25.0
344,2024-01-21,CUST344,Female,42,Accessories,1,30,30,2024,1,36-50,30.0
345,2024-11-14,CUST345,Male,62,Electronics,1,30,30,2024,11,50+,30.0
346,2024-02-11,CUST346,Male,59,Clothing,2,500,1000,2024,2,50+,500.0
347,2024-08-03,CUST347,Male,42,Books,1,25,25,2024,8,36-50,25.0
348,2024-12-03,CUST348,Female,35,Sports,2,300,600,2024,12,26-35,300.0
349,2024-10-26,CUST349,Female,57,Electronics,1,50,50,2024,10,50+,50.0
350,2024-10-17,CUST350,Male,25,Beauty,3,25,75,2024,10,18-25,25.0
351,2024-09-25,CUST351,Female,56,Clothing,3,30,90,2024,9,50+,30.0
352,2024-06-11,CUST352,Male,57,Accessories,2,500,1000,2024,6,50+,500.0
353,2024-05-14,CUST353,Male,31,Books,1,500,500,2024,5,26-35,500.0
354,2024-04-15,CUST354,Female,49,Accessories,4,50,200,2024,4,36-50,50.0
355,2024-12-09,CUST355,Female,55,Home,1,500,500,2024,12,50+,500.0
356,2024-06-10,CUST356,Male,50,Accessories,3,500,1500,2024,6,36-50,500.0
357,2024-05-03,CUST357,Female,40,Clothing,3,25,75,2024,5,36-50,25.0
358,2024-05-16,CUST358,Female,32,Electronics,1,300,300,2024,5,26-35,300.0
359,2024-07-22,CUST359,Male,50,Beauty,1,50,50,2024,7,36-50,50.0
360,2024-03-09,CUST360,Male,42,Beauty,4,25,100,2024,3,36-50,25.0
361,2024-12-10,CUST361,Female,34,Accessories,4,300,1200,2024,12,26-35,300.0
362,2024-11-27,CUST362,Male,50,Clothing,1,25,25,2024,11,36-50,25.0
363,2024-06-03,CUST363,Male,64,Accessories,1,25,25,2024,6,50+,25.0
364,2024-08-23,CUST364,Female,19,Clothing,1,500,500,2024,8,18-25,500.0
365,2024-06-11,CUST365,Male,31,Beauty,1,300,300,2024,6,26-35,300.0
366,2024-02-07,CUST366,Male,57,Clothing,2,50,100,2024,2,50+,50.0
367,2024-01-05,CUST367,Female,57,Clothing,1,50,50,2024,1,50+,50.0
368,2024-08-23,CUST368,Female,56,Electronics,4,300,1200,2024,8,50+,300.0
369,2024-11-15,CUST369,Male,23,Clothing,3,500,1500,2024,11,18-25,500.0
370,2024-10-16,CUST370,Male,23,Electronics,2,30,60,2024,10,18-25,30.0
371,2024-02-21,CUST371,Female,20,Home,1,25,25,2024,2,18-25,25.0
372,2024-02-07,CUST372,Female,24,Home,3,500,1500,2024,2,18-25,500.0
373,2024-10-03,CUST373,Female,25,Accessories,2,300,600,2024,10,18-25,300.0
374,2024-04-20,CUST374,Female,59,Clothing,3,25,75,2024,4,50+,25.0
375,2024-09-17,CUST375,Male,32,Home,1,50,50,2024,9,26-35,50.0
376,2024-05-16,CUST376,Female,64,Clothing,1,30,30,2024,5,50+,30.0
377,2024-03-09,CUST377,Female,46,Clothing,4,50,200,2024,3,36-50,50.0
378,2024-06-28,CUST378,Male,50,Electronics,1,300,300,2024,6,36-50,300.0
379,2024-02-05,CUST379,Female,47,Electronics,1,25,25,2024,2,36-50,25.0
380,2024-05-06,CUST380,Male,56,Books,2,300,600,2024,5,50+,300.0
381,2024-07-09,CUST381,Female,44,Electronics,4,25,100,2024,7,36-50,25.0
382,2024-05-26,CUST382,Female,53,Home,2,500,1000,2024,5,50+,500.0
383,2024-03-22,CUST383,Female,46,Electronics,3,30,90,2024,3,36-50,30.0
384,2024-08-13,CUST384,Male,55,Home,1,500,500,2024,8,50+,500.0
385,2024-10-06,CUST385,Male,50,Books,3,500,1500,2024,10,36-50,500.0
386,2024-12-27,CUST386,Female,54,Home,2,300,600,2024,12,50+,300.0
387,2024-06-04,CUST387,Male,44,Home,1,30,30,2024,6,36-50,30.0
388,2024-11-10,CUST388,Male,50,Books,1,25,25,2024,11,36-50,25.0
389,2024-12-01,CUST389,Male,21,Beauty,2,25,50,2024,12,18-25,25.0
390,2024-09-28,CUST390,Male,39,Sports,2,50,100,2024,9,36-50,50.0
391,2024-01-05,CUST391,Male,19,Clothing,2,25,50,2024,1,18-25,25.0
392,2024-12-08,CUST392,Male,27,Sports,2,300,600,2024,12,26-35,300.0
393,2024-10-11,CUST393,Female,22,Accessories,2,500,1000,2024,10,18-25,500.0
394,2024-06-03,CUST394,Female,27,Books,1,500,500,2024,6,26-35,500.0
395,2024-12-06,CUST395,Male,50,Electronics,2,500,1000,2024,12,36-50,500.0
396,2024-02-23,CUST396,Female,55,Beauty,1,30,30,2024,2,50+,30.0
397,2024-03-10,CUST397,Female,30,Electronics,1,25,25,2024,3,26-35,25.0
398,2024-05-16,CUST398,Female,48,Beauty,2,300,600,2024,5,36-50,300.0
399,2024-03-01,CUST399,Female,64,Accessories,2,30,60,2024,3,50+,30.0
400,2024-02-24,CUST400,Male,53,Sports,4,50,200,2024,2,50+,50.0
401,2024-10-11,CUST401,Female,62,Clothing,1,300,300,2024,10,50+,300.0
402,2024-03-21,CUST402,Female,41,Clothing,2,300,600,2024,3,36-50,300.0
403,2024-05-20,CUST403,Male,32,Sports,2,300,600,2024,5,26-35,300.0
404,2024-05-25,CUST404,Male,46,Electronics,2,500,1000,2024,5,36-50,500.0
405,2024-11-06,CUST405,Female,25,Accessories,4,300,1200,2024,11,18-25,300.0
406,2024-04-18,CUST406,Female,22,Sports,4,25,100,2024,4,18-25,25.0
407,2024-06-25,CUST407,Female,46,Accessories,3,300,900,2024,6,36-50,300.0
408,2024-04-15,CUST408,Female,64,Accessories,1,500,500,2024,4,50+,500.0
409,2024-12-18,CUST409,Female,21,Electronics,3,300,900,2024,12,18-25,300.0
410,2024-11-21,CUST410,Female,29,Clothing,2,50,100,2024,11,26-35,50.0
411,2024-05-16,CUST411,Male,62,Sports,4,50,200,2024,5,50+,50.0
412,2024-09-16,CUST412,Female,19,Beauty,4,500,2000,2024,9,18-25,500.0
413,2024-09-08,CUST413,Female,44,Accessories,3,25,75,2024,9,36-50,25.0
414,2024-05-09,CUST414,Male,48,Books,4,25,100,2024,5,36-50,25.0
415,2024-01-27,CUST415,Male,53,Electronics,2,30,60,2024,1,50+,30.0
416,2024-02-17,CUST416,Male,53,Beauty,4,500,2000,2024,2,50+,500.0
417,2024-11-21,CUST417,Male,43,Accessories,3,300,900,2024,11,36-50,300.0
418,2024-08-05,CUST418,Female,60,Beauty,2,500,1000,2024,8,50+,500.0
419,2024-05-22,CUST419,Female,44,Books,3,30,90,2024,5,36-50,30.0
420,2024-01-23,CUST420,Female,22,Electronics,4,500,2000,2024,1,18-25,500.0
421,2024-01-02,CUST421,Female,37,Sports,3,500,1500,2024,1,36-50,500.0
422,2024-06-20,CUST422,Female,28,Electronics,3,30,90,2024,6,26-35,30.0
423,2024-03-08,CUST423,Female,27,Beauty,1,25,25,2024,3,26-35,25.0
424,2024-11-23,CUST424,Male,57,Electronics,4,300,1200,2024,11,50+,300.0
425,2024-05-15,CUST425,Female,55,Home,4,30,120,2024,5,50+,30.0
426,2024-03-24,CUST426,Male,23,Clothing,3,50,150,2024,3,18-25,50.0
427,2024-08-15,CUST427,Male,25,Beauty,1,25,25,2024,8,18-25,25.0
428,2024-10-10,CUST428,Female,40,Clothing,4,50,200,2024,10,36-50,50.0
429,2024-12-28,CUST429,Male,64,Electronics,2,25,50,2024,12,50+,25.0
430,2024-08-07,CUST430,Female,43,Electronics,3,300,900,2024,8,36-50,300.0
431,2024-10-15,CUST431,Male,63,Home,4,300,1200,2024,10,50+,300.0
432,2024-01-05,CUST432,Female,60,Sports,2,500,1000,2024,1,50+,500.0
433,2024-02-27,CUST433,Male,29,Electronics,4,50,200,2024,2,26-35,50.0
434,2024-02-08,CUST434,Female,43,Books,2,25,50,2024,2,36-50,25.0
435,2024-12-20,CUST435,Female,30,Electronics,3,300,900,2024,12,26-35,300.0
436,2024-03-18,CUST436,Female,57,Beauty,4,30,120,2024,3,50+,30.0
437,2024-10-07,CUST437,Female,35,Accessories,4,300,1200,2024,10,26-35,300.0
438,2024-01-19,CUST438,Female,42,Sports,1,30,30,2024,1,36-50,30.0
439,2024-07-09,CUST439,Male,50,Clothing,3,25,75,2024,7,36-50,25.0
440,2024-10-26,CUST440,Male,64,Beauty,2,300,600,2024,10,50+,300.0
441,2024-10-10,CUST441,Male,57,Electronics,4,300,1200,2024,10,50+,300.0
442,2024-03-17,CUST442,Female,60,Sports,4,25,100,2024,3,50+,25.0
443,2024-08-09,CUST443,Male,29,Clothing,2,300,600,2024,8,26-35,300.0
444,2024-03-07,CUST444,Female,61,Beauty,3,30,90,2024,3,50+,30.0
445,2024-01-22,CUST445,Female,53,Accessories,1,300,300,2024,1,50+,300.0
446,2024-06-07,CUST446,Male,21,Books,1,50,50,2024,6,18-25,50.0
447,2024-07-06,CUST447,Male,22,Accessories,4,500,2000,2024,7,18-25,500.0
448,2024-01-21,CUST448,Female,54,Home,2,30,60,2024,1,50+,30.0
449,2024-07-03,CUST449,Male,25,Books,4,50,200,2024,7,18-25,50.0
450,2024-04-18,CUST450,Female,59,Sports,2,25,50,2024,4,50+,25.0
451,2024-12-16,CUST451,Female,45,Electronics,1,30,30,2024,12,36-50,30.0
452,2024-05-08,CUST452,Female,48,Beauty,3,500,1500,2024,5,36-50,500.0
453,2024-12-08,CUST453,Female,26,Accessories,2,500,1000,2024,12,26-35,500.0
454,2024-02-22,CUST454,Female,46,Books,1,25,25,2024,2,36-50,25.0
455,2024-07-01,CUST455,Male,31,Beauty,4,25,100,2024,7,26-35,25.0
456,2024-10-14,CUST456,Male,57,Sports,2,30,60,2024,10,50+,30.0
457,2024-07-28,CUST457,Female,58,Sports,3,300,900,2024,7,50+,300.0
458,2024-11-14,CUST458,Female,39,Books,4,25,100,2024,11,36-50,25.0
459,2024-03-21,CUST459,Male,28,Books,4,300,1200,2024,3,26-35,300.0
460,2024-05-02,CUST460,Male,40,Clothing,1,50,50,2024,5,36-50,50.0
461,2024-03-25,CUST461,Female,18,Electronics,2,500,1000,2024,3,,500.0
462,2024-04-01,CUST462,Male,63,Books,4,300,1200,2024,4,50+,300.0
463,2024-07-31,CUST463,Female,54,Home,3,500,1500,2024,7,50+,500.0
464,2024-01-13,CUST464,Male,38,Electronics,2,300,600,2024,1,36-50,300.0
465,2024-04-02,CUST465,Female,43,Sports,3,50,150,2024,4,36-50,50.0
466,2024-06-20,CUST466,Male,63,Sports,4,25,100,2024,6,50+,25.0
467,2024-07-30,CUST467,Female,53,Clothing,3,50,150,2024,7,50+,50.0
468,2024-12-09,CUST468,Male,40,Electronics,1,25,25,2024,12,36-50,25.0
469,2024-05-08,CUST469,Male,18,Beauty,3,25,75,2024,5,,25.0
470,2024-05-17,CUST470,Female,57,Books,2,500,1000,2024,5,50+,500.0
471,2024-03-23,CUST471,Male,32,Electronics,3,50,150,2024,3,26-35,50.0
472,2024-12-26,CUST472,Female,38,Beauty,3,300,900,2024,12,36-50,300.0
473,2024-02-25,CUST473,Male,64,Accessories,1,50,50,2024,2,50+,50.0
474,2024-07-15,CUST474,Female,26,Books,3,500,1500,2024,7,26-35,500.0
475,2024-01-20,CUST475,Male,26,Clothing,3,25,75,2024,1,26-35,25.0
476,2024-08-29,CUST476,Female,27,Clothing,4,500,2000,2024,8,26-35,500.0
477,2024-04-24,CUST477,Male,43,Sports,4,30,120,2024,4,36-50,30.0
478,2024-04-13,CUST478,Female,58,Books,2,30,60,2024,4,50+,30.0
479,2024-08-24,CUST479,Male,52,Clothing,4,300,1200,2024,8,50+,300.0
480,2024-06-29,CUST480,Female,42,Home,4,500,2000,2024,6,36-50,500.0
481,2024-06-06,CUST481,Female,43,Beauty,4,300,1200,2024,6,36-50,300.0
482,2024-04-27,CUST482,Female,28,Electronics,4,300,1200,2024,4,26-35,300.0
483,2024-04-25,CUST483,Male,55,Home,1,30,30,2024,4,50+,30.0
484,2024-01-13,CUST484,Female,19,Home,4,300,1200,2024,1,18-25,300.0
485,2024-12-04,CUST485,Male,24,Clothing,1,30,30,2024,12,18-25,30.0
486,2024-04-09,CUST486,Female,35,Sports,1,25,25,2024,4,26-35,25.0
487,2024-07-24,CUST487,Male,44,Beauty,4,500,2000,2024,7,36-50,500.0
488,2024-06-18,CUST488,Female,51,Electronics,3,300,900,2024,6,50+,300.0
489,2024-05-23,CUST489,Male,44,Home,1,30,30,2024,5,36-50,30.0
490,2024-02-05,CUST490,Male,34,Electronics,3,50,150,2024,2,26-35,50.0
491,2024-05-23,CUST491,Female,60,Sports,3,300,900,2024,5,50+,300.0
492,2024-06-29,CUST492,Male,61,Accessories,4,25,100,2024,6,50+,25.0
493,2024-11-25,CUST493,Male,41,Beauty,2,25,50,2024,11,36-50,25.0
494,2024-09-18,CUST494,Female,42,Electronics,4,50,200,2024,9,36-50,50.0
495,2024-07-24,CUST495,Male,24,Sports,2,30,60,2024,7,18-25,30.0
496,2024-12-14,CUST496,Male,23,Books,2,300,600,2024,12,18-25,300.0
497,2024-10-02,CUST497,Male,41,Books,4,30,120,2024,10,36-50,30.0
498,2024-06-19,CUST498,Female,50,Sports,4,25,100,2024,6,36-50,25.0
499,2024-01-15,CUST499,Male,46,Electronics,2,30,60,2024,1,36-50,30.0
500,2024-03-01,CUST500,Female,60,Beauty,4,25,100,2024,3,50+,25.0
501,2024-05-14,CUST501,Male,39,Books,2,30,60,2024,5,36-50,30.0
502,2024-04-02,CUST502,Male,43,Books,3,50,150,2024,4,36-50,50.0
503,2024-10-25,CUST503,Male,45,Accessories,4,500,2000,2024,10,36-50,500.0
504,2024-05-16,CUST504,Female,38,Clothing,3,50,150,2024,5,36-50,50.0
505,2024-01-20,CUST505,Male,24,Home,1,50,50,2024,1,18-25,50.0
506,2024-02-25,CUST506,Male,34,Accessories,3,500,1500,2024,2,26-35,500.0
507,2024-11-02,CUST507,Female,37,Home,3,500,1500,2024,11,36-50,500.0
508,2024-08-11,CUST508,Male,58,Books,2,300,600,2024,8,50+,300.0
509,2024-06-26,CUST509,Female,37,Accessories,3,300,900,2024,6,36-50,300.0
510,2024-06-10,CUST510,Female,39,Beauty,4,50,200,2024,6,36-50,50.0
511,2024-08-12,CUST511,Male,45,Books,2,50,100,2024,8,36-50,50.0
512,2024-11-07,CUST512,Female,57,Books,1,25,25,2024,11,50+,25.0
513,2024-09-19,CUST513,Male,24,Beauty,4,25,100,2024,9,18-25,25.0
514,2024-03-01,CUST514,Female,18,Books,1,300,300,2024,3,,300.0
515,2024-07-17,CUST515,Female,49,Home,3,300,900,2024,7,36-50,300.0
516,2024-10-23,CUST516,Male,30,Sports,4,25,100,2024,10,26-35,25.0
517,2024-04-08,CUST517,Female,47,Books,4,25,100,2024,4,36-50,25.0
518,2024-05-11,CUST518,Female,40,Electronics,1,30,30,2024,5,36-50,30.0
519,2024-01-23,CUST519,Female,36,Sports,4,30,120,2024,1,36-50,30.0
520,2024-12-29,CUST520,Female,49,Clothing,4,25,100,2024,12,36-50,25.0
521,2024-08-12,CUST521,Female,47,Accessories,4,30,120,2024,8,36-50,30.0
522,2024-01-01,CUST522,Male,46,Sports,3,500,1500,2024,1,36-50,500.0
523,2024-09-24,CUST523,Female,62,Beauty,1,300,300,2024,9,50+,300.0
524,2024-10-03,CUST524,Male,46,Accessories,4,300,1200,2024,10,36-50,300.0
525,2024-12-18,CUST525,Female,47,Sports,2,25,50,2024,12,36-50,25.0
526,2024-12-10,CUST526,Male,33,Accessories,2,50,100,2024,12,26-35,50.0
527,2024-04-11,CUST527,Male,57,Electronics,2,25,50,2024,4,50+,25.0
528,2024-07-06,CUST528,Female,36,Sports,2,30,60,2024,7,36-50,30.0
529,2024-08-09,CUST529,Female,35,Electronics,3,50,150,2024,8,26-35,50.0
530,2024-02-05,CUST530,Female,18,Sports,4,30,120,2024,2,,30.0
531,2024-12-07,CUST531,Male,31,Home,1,500,500,2024,12,26-35,500.0
532,2024-06-19,CUST532,Female,64,Books,4,30,120,2024,6,50+,30.0
533,2024-11-16,CUST533,Male,19,Sports,3,500,1500,2024,11,18-25,500.0
534,2024-06-10,CUST534,Male,45,Beauty,2,500,1000,2024,6,36-50,500.0
535,2024-12-06,CUST535,Male,47,Accessories,3,30,90,2024,12,36-50,30.0
536,2024-03-05,CUST536,Female,55,Clothing,4,30,120,2024,3,50+,30.0
537,2024-06-03,CUST537,Female,21,Accessories,1,500,500,2024,6,18-25,500.0
538,2024-09-17,CUST538,Male,18,Sports,3,50,150,2024,9,,50.0
539,2024-06-08,CUST539,Male,25,Sports,1,500,500,2024,6,18-25,500.0
540,2024-12-08,CUST540,Female,46,Beauty,3,300,900,2024,12,36-50,300.0
541,2024-07-29,CUST541,Male,56,Home,1,500,500,2024,7,50+,500.0
542,2024-06-17,CUST542,Female,20,Accessories,1,50,50,2024,6,18-25,50.0
543,2024-07-26,CUST543,Male,49,Electronics,2,300,600,2024,7,36-50,300.0
544,2024-12-23,CUST544,Female,27,Clothing,1,25,25,2024,12,26-35,25.0
545,2024-06-01,CUST545,Male,27,Electronics,2,25,50,2024,6,26-35,25.0
546,2024-10-11,CUST546,Female,36,Sports,4,50,200,2024,10,36-50,50.0
547,2024-03-07,CUST547,Male,63,Sports,4,500,2000,2024,3,50+,500.0
548,2024-04-09,CUST548,Female,51,Sports,2,30,60,2024,4,50+,30.0
549,2024-08-04,CUST549,Female,50,Clothing,2,50,100,2024,8,36-50,50.0
550,2024-12-07,CUST550,Male,40,Clothing,3,300,900,2024,12,36-50,300.0
551,2024-07-14,CUST551,Male,45,Home,3,300,900,2024,7,36-50,300.0
552,2024-12-13,CUST552,Female,49,Clothing,3,25,75,2024,12,36-50,25.0
553,2024-03-31,CUST553,Male,24,Books,4,300,1200,2024,3,18-25,300.0
554,2024-11-12,CUST554,Female,46,Beauty,3,50,150,2024,11,36-50,50.0
555,2024-10-19,CUST555,Male,25,Clothing,1,300,300,2024,10,18-25,300.0
556,2024-06-04,CUST556,Female,18,Accessories,1,50,50,2024,6,,50.0
557,2024-07-27,CUST557,Female,20,Books,3,30,90,2024,7,18-25,30.0
558,2024-10-08,CUST558,Female,41,Beauty,1,25,25,2024,10,36-50,25.0
559,2024-01-01,CUST559,Female,40,Home,4,300,1200,2024,1,36-50,300.0
560,2024-06-05,CUST560,Female,25,Sports,1,50,50,2024,6,18-25,50.0
561,2024-05-27,CUST561,Female,64,Home,4,500,2000,2024,5,50+,500.0
562,2024-04-18,CUST562,Male,54,Accessories,2,25,50,2024,4,50+,25.0
563,2024-08-09,CUST563,Male,20,Beauty,2,30,60,2024,8,18-25,30.0
564,2024-10-24,CUST564,Male,50,Books,2,50,100,2024,10,36-50,50.0
565,2024-11-07,CUST565,Female,45,Beauty,2,30,60,2024,11,36-50,30.0
566,2024-12-02,CUST566,Female,64,Sports,1,30,30,2024,12,50+,30.0
567,2024-06-14,CUST567,Female,25,Sports,3,300,900,2024,6,18-25,300.0
568,2024-08-27,CUST568,Female,51,Sports,1,300,300,2024,8,50+,300.0
569,2024-08-15,CUST569,Male,52,Accessories,4,50,200,2024,8,50+,50.0
570,2024-08-15,CUST570,Male,49,Home,1,500,500,2024,8,36-50,500.0
571,2024-12-12,CUST571,Female,41,Sports,1,50,50,2024,12,36-50,50.0
572,2024-04-20,CUST572,Male,31,Sports,4,500,2000,2024,4,26-35,500.0
573,2024-09-19,CUST573,Male,49,Clothing,2,30,60,2024,9,36-50,30.0
574,2024-08-31,CUST574,Female,63,Accessories,2,25,50,2024,8,50+,25.0
575,2024-03-28,CUST575,Male,60,Beauty,2,50,100,2024,3,50+,50.0
576,2024-12-04,CUST576,Female,33,Accessories,3,50,150,2024,12,26-35,50.0
577,2024-02-13,CUST577,Male,21,Beauty,4,500,2000,2024,2,18-25,500.0
578,2024-05-26,CUST578,Female,54,Clothing,4,30,120,2024,5,50+,30.0
579,2024-09-21,CUST579,Female,38,Beauty,1,30,30,2024,9,36-50,30.0
580,2024-12-06,CUST580,Female,31,Clothing,3,500,1500,2024,12,26-35,500.0
581,2024-11-21,CUST581,Female,48,Accessories,2,30,60,2024,11,36-50,30.0
582,2024-11-14,CUST582,Male,35,Sports,3,300,900,2024,11,26-35,300.0
583,2024-06-21,CUST583,Female,24,Accessories,4,25,100,2024,6,18-25,25.0
584,2024-02-17,CUST584,Female,27,Sports,4,50,200,2024,2,26-35,50.0
585,2024-05-01,CUST585,Female,24,Books,1,25,25,2024,5,18-25,25.0
586,2024-12-11,CUST586,Male,50,Sports,1,50,50,2024,12,36-50,50.0
587,2024-06-08,CUST587,Female,40,Electronics,4,300,1200,2024,6,36-50,300.0
588,2024-04-26,CUST588,Male,38,Sports,2,30,60,2024,4,36-50,30.0
589,2024-04-12,CUST589,Female,36,Home,2,500,1000,2024,4,36-50,500.0
590,2024-03-17,CUST590,Male,36,Electronics,3,300,900,2024,3,36-50,300.0
591,2024-01-13,CUST591,Male,53,Accessories,4,25,100,2024,1,50+,25.0
592,2024-01-24,CUST592,Female,46,Beauty,4,500,2000,2024,1,36-50,500.0
593,2024-05-06,CUST593,Male,35,Beauty,2,30,60,2024,5,26-35,30.0
594,2024-09-01,CUST594,Female,19,Books,2,300,600,2024,9,18-25,300.0
595,2024-11-09,CUST595,Female,18,Home,4,500,2000,2024,11,,500.0
596,2024-02-07,CUST596,Female,64,Electronics,1,300,300,2024,2,50+,300.0
597,2024-08-22,CUST597,Male,22,Clothing,4,300,1200,2024,8,18-25,300.0
598,2024-08-01,CUST598,Male,37,Clothing,4,30,120,2024,8,36-50,30.0
599,2024-11-19,CUST599,Female,28,Accessories,2,50,100,2024,11,26-35,50.0
600,2024-10-22,CUST600,Female,59,Clothing,2,500,1000,2024,10,50+,500.0
601,2024-04-10,CUST601,Male,19,Electronics,1,30,30,2024,4,18-25,30.0
602,2024-12-23,CUST602,Female,20,Sports,1,300,300,2024,12,18-25,300.0
603,2024-07-16,CUST603,Female,40,Accessories,3,30,90,2024,7,36-50,30.0
604,2024-09-11,CUST604,Female,29,Clothing,4,50,200,2024,9,26-35,50.0
605,2024-07-24,CUST605,Male,37,Accessories,2,500,1000,2024,7,36-50,500.0
606,2024-05-05,CUST606,Male,22,Books,1,50,50,2024,5,18-25,50.0
607,2024-03-17,CUST607,Male,54,Sports,3,25,75,2024,3,50+,25.0
608,2024-12-02,CUST608,Female,55,Electronics,3,500,1500,2024,12,50+,500.0
609,2024-12-19,CUST609,Female,47,Home,2,50,100,2024,12,36-50,50.0
610,2024-01-03,CUST610,Female,26,Sports,2,300,600,2024,1,26-35,300.0
611,2024-02-24,CUST611,Male,51,Clothing,3,500,1500,2024,2,50+,500.0
612,2024-08-06,CUST612,Female,61,Books,1,500,500,2024,8,50+,500.0
613,2024-04-23,CUST613,Female,52,Books,3,30,90,2024,4,50+,30.0
614,2024-04-01,CUST614,Female,39,Beauty,4,300,1200,2024,4,36-50,300.0
615,2024-12-23,CUST615,Female,61,Electronics,4,25,100,2024,12,50+,25.0
616,2024-09-23,CUST616,Male,41,Beauty,2,50,100,2024,9,36-50,50.0
617,2024-08-26,CUST617,Male,34,Electronics,1,30,30,2024,8,26-35,30.0
618,2024-01-26,CUST618,Female,27,Beauty,1,50,50,2024,1,26-35,50.0
619,2024-10-13,CUST619,Male,47,Beauty,4,25,100,2024,10,36-50,25.0
620,2024-05-08,CUST620,Male,63,Books,3,25,75,2024,5,50+,25.0
621,2024-03-04,CUST621,Female,40,Accessories,2,500,1000,2024,3,36-50,500.0
622,2024-08-22,CUST622,Female,49,Beauty,3,25,75,2024,8,36-50,25.0
623,2024-03-10,CUST623,Male,34,Home,3,50,150,2024,3,26-35,50.0
624,2024-08-26,CUST624,Female,34,Books,3,300,900,2024,8,26-35,300.0
625,2024-12-08,CUST625,Male,31,Clothing,1,300,300,2024,12,26-35,300.0
626,2024-09-29,CUST626,Female,26,Sports,4,500,2000,2024,9,26-35,500.0
627,2024-10-14,CUST627,Male,57,Beauty,1,50,50,2024,10,50+,50.0
628,2024-11-01,CUST628,Female,19,Clothing,4,50,200,2024,11,18-25,50.0
